title,product_url,brand,price,rating,review_count,shipping
"Skytech Gaming O11 Vision Gaming PC, AMD Ryzen 7 9800X3D 4.7GHz, NVIDIA RTX 5090 32GB, X870 Board, 4TB Gen4 NVMe SSD, 64GB DDR5 RAM 6000, 1000W GOLD ATX 3 PSU, 360 ARGB AIO , Wi-Fi, Win 11, Desktop",https://www.newegg.com/skytech-gaming-desktop-pcs-geforce-rtx-5090-amd-ryzen-7-9800x3d-64gb-ddr5-4tb-nvme-ssd-st-o11v-2573-w-al-white/p/3D5-000Z-003G4,Skytech,4999.99,,,
"Skytech Gaming O11 Vision Gaming PC, AMD Ryzen 7 9800X3D 4.7GHz, NVIDIA RTX 5090 32GB, X870 Board, 4TB Gen4 NVMe SSD, 64GB DDR5 RAM 6000, 1000W GOLD ATX 3 PSU, 360 ARGB AIO , Wi-Fi, Win 11, Desktop",https://www.newegg.com/skytech-gaming-desktop-pcs-geforce-rtx-5090-amd-ryzen-7-9800x3d-64gb-ddr5-4tb-nvme-ssd-st-o11v-2571-b-al-black/p/3D5-000Z-003G2,Skytech,4999.99,,,Free Shipping
Adamant Custom 24-Core Rendering Modelling Editing Workstation Desktop Computer PC Intel Core i9-14900K 3.2GHz Z790 UD 64GB DDR5 1TB NVMe Gen3 SSD WIN11 1200W WiFi Bluetooth Geforce RTX 5090 32GB,https://www.newegg.com/adamant-custom-gaming-desktop-geforce-rtx-4090-intel-core-i9-14900k-64gb-ddr5-1tb-pcie-ssd-black/p/3D5-002T-00189,Adamant Custom,6399.99,,,Free Shipping
"[2025] HIDevolution ASUS ProArt P16 H7606WX Black 16"" 4K 120Hz OLED Touch, 2.0 GHz Ryzen AI 9 HX 370, RTX 5090, 64 GB LPDDR5X RAM, 4 TB PCIe SSD, Windows 11 Pro",https://www.newegg.com/asus-proart-p16-h7606-16-0-geforce-rtx-5090-laptop-gpu-amd-ryzen-ai-9-hx-370-4k-oled-touch-120hz-64gb-memory-4-tb-ssd/p/2WC-000N-0GJB2,ASUS,4699.0,,,
ASUS Prime AP202  - AMD Ryzen 7-9700X 8 core 3.8GHz - GeForce RTX 5090 - 2TB NVMe SSD - 32GB DDR5(2X16GB) - 1200W - Windows 11 Liquid Cooled Gaming PC WiFi RGB,https://www.newegg.com/arsenalpc-gaming-desktop-pcs-nvidia-geforce-rtx-5090-amd-ryzen-7-9700x-32gb-ddr5-2tb-nvme-ssd-black/p/3D5-000F-04ZW6,ASUS,5984.0,,,Free Shipping
ASUS Prime AP202 - Intel Core Ultra 7-265KF 20 core 5.4GHz - GeForce RTX 5090 - 2TB NVMe SSD - 32GB DDR5(2X16GB) - 1200W - Windows 11 Liquid Cooled Gaming PC WiFi RGB,https://www.newegg.com/arsenalpc-gaming-desktop-pcs-nvidia-geforce-rtx-5090-intel-core-ultra-7-265kf-32gb-ddr5-2tb-nvme-ssd-black/p/3D5-000F-05065,ASUS,5962.0,,,Free Shipping
Adamant Custom 12-Core Liquid Cooled Video Editing Rendering Modelling Workstation Computer AMD Ryzen 9 7900X 4.7GHz X670 TUF 32Gb DDR5 1TB NVMe PCIe 4.0 SSD 6TB HDD 1200W Geforce RTX 5090 32Gb,https://www.newegg.com/adamant-custom-gaming-desktop-geforce-rtx-4090-amd-ryzen-9-7900x-32gb-ddr5-1tb-pcie-ssd-6tb-hdd-black/p/3D5-002T-000G0,Adamant Custom,5899.99,,,Free Shipping
Adamant Custom 12-Core Liquid Cooled Video Editing Rendering Modelling Workstation Computer AMD Ryzen 9 7900X 4.7GHz X670 TUF 64Gb DDR5 1TB NVMe SSD 4TB HDD 1200W Geforce RTX 5090 32Gb,https://www.newegg.com/adamant-custom-gaming-desktop-geforce-rtx-4090-amd-ryzen-9-7900x-64gb-ddr5-1tb-pcie-ssd-4tb-hdd-black/p/3D5-002T-000F5,Adamant Custom,6299.99,,,Free Shipping
ADAMANT CUSTOM 24-Core Liquid Cooled Media Workstation Gaming Desktop Computer PC Intel Core i9-13900K 3.0GHz Z690 ROG STRIX 32GB DDR5 4TB NVMe SSD 5TB HDD 1200W Geforce RTX 5090 32GB,https://www.newegg.com/adamant-custom-gaming-desktop-geforce-rtx-4090-intel-core-i9-13900k-32gb-ddr5-4tb-ssd-4tb-hdd-black/p/3D5-002T-000W7,Adamant Custom,6749.99,,,Free Shipping
ADAMANT CUSTOM 24-Core Liquid Cooled Media Workstation Gaming Desktop Computer PC Intel Core i9-13900K 3.0GHz Z690 ROG STRIX 32GB DDR5 2TB NVMe PCIe 4.0 SSD 8TB HDD 1200W Geforce RTX 5090 32GB,https://www.newegg.com/adamant-custom-gaming-desktop-geforce-rtx-4090-intel-core-i9-13900k-32gb-ddr5-2tb-pcie-ssd-8tb-hdd-black/p/3D5-002T-000W4,Adamant Custom,6749.99,,,Free Shipping
ADAMANT CUSTOM 24-Core Liquid Cooled Modelling Editing Rendering Workstation Computer PC Intel Core i9-13900K 3.0GHz Z690 ROG STRIX 64GB DDR5 1TB NVMe PCIe 4.0 SSD 5TB HDD 1200W Geforce RTX 5090 32GB,https://www.newegg.com/adamant-custom-gaming-desktop-geforce-rtx-4090-intel-core-i9-13900k-64gb-ddr5-1tb-pcie-ssd-4tb-hdd-black/p/3D5-002T-000W3,Adamant Custom,7099.99,,,Free Shipping
Adamant Custom 12-Core Liquid Cooled Video Editing Rendering Modelling Workstation Computer AMD Ryzen 9 7900X 4.7GHz X670 TUF 64Gb DDR5 2TB (2x1) NVMe SSD 5TB HDD 1200W Geforce RTX 5090 32Gb,https://www.newegg.com/adamant-custom-gaming-desktop-geforce-rtx-4090-amd-ryzen-9-7900x-64gb-ddr5-2tb-pcie-ssd-4tb-hdd-black/p/3D5-002T-000F8,Adamant Custom,6399.99,,,Free Shipping
"Velztorm Black Praetix 3D Gaming Desktop PC (AMD Ryzen 7 9800X3D, GeForce RTX 5090, 32GB DDR5, 2TB PCIe SSD, RGB Fans, 360mm AIO, 1000W PSU, WiFi 7, Bluetooth 5.4, RJ-45, HDMI, Win 11 Pro)",https://www.newegg.com/p/3D5-000W-1ADJ2,Velztorm,6049.25,,,
"Velztorm LCD Black Praetix Custom Built Gaming Desktop PC (Intel i9-14900K, GeForce RTX 5090, 64GB DDR5, 2TB PCIe SSD + 6TB HDD, RGB Fans, 360mm AIO, 1000W PSU, WiFi 6E, Bluetooth 5.2, Win 11 Pro)",https://www.newegg.com/p/3D5-000W-1ADH7,Velztorm,8011.9,,,
Adamant Custom 12-Core Liquid Cooled Video Editing Rendering Modelling Workstation Computer AMD Ryzen 9 7900X 4.7GHz X670 TUF 32Gb DDR5 2TB NVMe PCIe 4.0 SSD 10TB HDD 1200W Geforce RTX 5090 32Gb,https://www.newegg.com/adamant-custom-gaming-desktop-geforce-rtx-4090-amd-ryzen-9-7900x-32gb-ddr5-2tb-pcie-ssd-10tb-hdd-black/p/3D5-002T-000G3,Adamant Custom,5999.99,,,Free Shipping
ADAMANT CUSTOM 24-Core Liquid Cooled Media Workstation Gaming Desktop Computer PC Intel Core i9-13900K 3.0GHz Z690 ROG STRIX 32GB DDR5 1TB NVMe SSD 4TB HDD 1200W Geforce RTX 5090 32GB,https://www.newegg.com/adamant-custom-gaming-desktop-geforce-rtx-4090-intel-core-i9-13900k-32gb-ddr5-1tb-pcie-ssd-4tb-hdd-black/p/3D5-002T-000V5,Adamant Custom,6649.99,,,Free Shipping
ADAMANT CUSTOM 24-Core Liquid Cooled Media Workstation Gaming Desktop Computer PC Intel Core i9-13900K 3.0GHz Z690 ROG STRIX 32GB DDR5 4TB NVMe SSD 10TB HDD 1200W Geforce RTX 5090 32GB,https://www.newegg.com/adamant-custom-gaming-desktop-geforce-rtx-4090-intel-core-i9-13900k-32gb-ddr5-4tb-ssd-10tb-hdd-black/p/3D5-002T-000X0,Adamant Custom,6849.99,,,Free Shipping
Adamant Custom 24-Core Media Workstation Gaming Desktop Computer PC Intel Core i9-14900K 3.2GHz Z790 TUF 32GB DDR5 1TB NVMe Gen3 SSD 6TB HDD WIN11 1200W Geforce RTX 5090 32GB,https://www.newegg.com/p/3D5-002T-001B1,Adamant Custom,6149.99,,,Free Shipping
ADAMANT CUSTOM 24-Core Liquid Cooled Media Workstation Gaming Desktop Computer PC Intel Core i9-13900K 3.0GHz Z690 ROG STRIX 32GB DDR5 2TB NVMe SSD 6TB HDD 1200W Geforce RTX 5090 32GB,https://www.newegg.com/adamant-custom-gaming-desktop-geforce-rtx-4090-intel-core-i9-13900k-32gb-ddr5-2tb-pcie-ssd-6tb-hdd-black/p/3D5-002T-000V8,Adamant Custom,6749.99,,,Free Shipping
"Velztorm White Armix Custom Built Gaming Desktop PC (AMD Ryzen 9 7900X, GeForce RTX 5090, 32GB DDR5, 2TB PCIe SSD, RGB Fans, 240mm AIO, 1000W PSU, WiFi 6E, Bluetooth 5.2, 2 RJ-45, Win 11 Home)",https://www.newegg.com/p/3D5-000W-1APE4,Velztorm,5793.0,,,
"Velztorm White Armix Custom Built Gaming Desktop PC (AMD Ryzen 9 7900X, GeForce RTX 5090, 64GB DDR5, 2TB PCIe SSD + 6TB HDD, RGB Fans, 240mm AIO, 1000W PSU, WiFi 6E, Bluetooth 5.2, Win 11 Home)",https://www.newegg.com/p/3D5-000W-1APE3,Velztorm,7412.28,,,
"Velztorm White Armix Custom Built Gaming Desktop PC (AMD Ryzen 9 7900X, GeForce RTX 5090, 64GB DDR5, 2TB PCIe SSD + 6TB HDD, RGB Fans, 240mm AIO, 1000W PSU, WiFi 6E, Bluetooth 5.2, Win 11 Pro)",https://www.newegg.com/p/3D5-000W-1APE5,Velztorm,6239.25,,,
"Velztorm iCUE Certified White Armix Custom Built Gaming Desktop PC (AMD Ryzen 9 7900X, GeForce RTX 5090, 32GB DDR5, 2TB PCIe SSD, RGB Fans, 240mm AIO, 1000W PSU, WiFi 6E, Bluetooth 5.2, Win 11 Pro)",https://www.newegg.com/p/3D5-000W-1AY37,Velztorm,5749.25,,,
"Velztorm iCUE Certified White Armix Custom Built Gaming Desktop PC (AMD Ryzen 9 7900X, GeForce RTX 5090, 32GB DDR5, 1TB PCIe SSD, RGB Fans, 240mm AIO, 1000W PSU, WiFi 6E, Bluetooth 5.2, Win 11 Home)",https://www.newegg.com/p/3D5-000W-1AY53,Velztorm,5643.0,,,
"Velztorm iCUE Certified Aciex Custom Built Gaming Desktop PC (Intel i9-13900K, GeForce RTX 5090, 32GB DDR5, 1TB PCIe SSD + 2TB HDD, RGB Fans, 360mm AIO, 1000W PSU, WiFi 6, Bluetooth 5.2, Win 11 Home)",https://www.newegg.com/p/3D5-000W-1AVR9,Velztorm,7114.25,,,
"Velztorm Lux Lyte Custom Built Gaming Desktop PC (AMD Ryzen 9 - 5900X, GeForce RTX 5090, 32GB DDR4, 2TB PCIe SSD, 360mm AIO, 1000W PSU, WiFi 5, Bluetooth 5.0, RJ-45, 1 Display Port, HDMI, Win 11 Pro)",https://www.newegg.com/p/3D5-000W-1AWS6,Velztorm,5749.25,,,
"Velztorm Lux Lyte Custom Built Gaming Desktop PC (AMD Ryzen 9 - 5900X, GeForce RTX 5090, 32GB DDR4, 1TB PCIe SSD, 360mm AIO, 1000W PSU, WiFi 5, Bluetooth 5.0, RJ-45, 1 Display Port, HDMI, Win 11 Pro)",https://www.newegg.com/p/3D5-000W-1AWS4,Velztorm,5649.25,,,
"Velztorm Armix Custom Built Gaming Desktop PC (AMD Ryzen 9 7900X, GeForce RTX 5090, 32GB DDR5, 1TB PCIe SSD + 1TB HDD, RGB Fans, 240mm AIO, 1000W PSU, WiFi 6E, Bluetooth 5.3, RJ-45, Win 11 Home)",https://www.newegg.com/p/3D5-000W-1ASB2,Velztorm,5743.0,,,
"Velztorm Lux Lyte Custom Built Gaming Desktop PC (AMD Ryzen 9 - 5900X, GeForce RTX 5090, 16GB DDR4, 1TB PCIe SSD + 2TB HDD, 360mm AIO, 1000W PSU, WiFi 5, Bluetooth 5.0, RJ-45, Win 11 Home)",https://www.newegg.com/p/3D5-000W-1AG65,Velztorm,5272.5,,,
"Velztorm Lux Lyte Custom Built Gaming Desktop PC (AMD Ryzen 9 - 5900X, GeForce RTX 5090, 32GB DDR4, 1TB PCIe SSD, 360mm AIO, 1000W PSU, WiFi 5, Bluetooth 5.0, RJ-45, 1 Display Port, HDMI, Win 11 Home)",https://www.newegg.com/p/3D5-000W-1AWS3,Velztorm,5643.0,,,
"Velztorm Armix Custom Built Gaming Desktop PC (AMD Ryzen 9 7900X, GeForce RTX 5090, 32GB DDR5, 1TB PCIe SSD + 1TB HDD, RGB Fans, 240mm AIO, 1000W PSU, WiFi 6E, Bluetooth 5.3, RJ-45, Win 11 Pro)",https://www.newegg.com/p/3D5-000W-1ASA5,Velztorm,5749.25,,,
"Velztorm Armix Custom Built Gaming Desktop PC (AMD Ryzen 9 7900X, GeForce RTX 5090, 32GB DDR5, 1TB PCIe SSD + 2TB HDD, RGB Fans, 240mm AIO, 1000W PSU, WiFi 6E, Bluetooth 5.3, RJ-45, Win 11 Pro)",https://www.newegg.com/p/3D5-000W-1ASA9,Velztorm,5791.25,,,
"Velztorm iCUE Certified White Armix Custom Built Gaming Desktop PC (AMD Ryzen 9 7900X, GeForce RTX 5090, 32GB DDR5, 1TB PCIe SSD, RGB Fans, 240mm AIO, 1000W PSU, WiFi 6E, Bluetooth 5.2, Win 11 Pro)",https://www.newegg.com/p/3D5-000W-1AY57,Velztorm,5649.25,,,
"Velztorm Praetix Liquid Cooled Gaming Desktop PC (GeForce RTX 5090 32GB GDDR7, Intel i9-14900K upto 6.0GHz, 64GB DDR5, 2TB PCIe NVMe SSD+6TB HDD, 6 RGB Fans, 360mm AIO, 1000W PSU, WiFi 6, Win 11 Pro)",https://www.newegg.com/p/3D5-000W-1ADG2,Velztorm,7621.9,,,
"Velztorm iCUE Certified White Armix Custom Built Gaming Desktop PC (AMD Ryzen 9 7900X, GeForce RTX 5090, 32GB DDR5, 2TB PCIe SSD + 2TB HDD, RGB Fans, 240mm AIO, 1000W PSU, WiFi 6E, Win 11 Pro)",https://www.newegg.com/p/3D5-000W-1AY52,Velztorm,5841.25,,,
"Velztorm iCUE Certified White Armix Custom Built Gaming Desktop PC (AMD Ryzen 9 7900X, GeForce RTX 5090, 32GB DDR5, 2TB PCIe SSD, RGB Fans, 240mm AIO, 1000W PSU, WiFi 6E, Bluetooth 5.2, Win 11 Home)",https://www.newegg.com/p/3D5-000W-1AY56,Velztorm,5743.0,,,
"Velztorm Armix Custom Built Gaming Desktop PC (AMD Ryzen 9 7900X, GeForce RTX 5090, 32GB DDR5, 1TB PCIe SSD + 2TB HDD, RGB Fans, 240mm AIO, 1000W PSU, WiFi 6E, Bluetooth 5.3, RJ-45, Win 11 Home)",https://www.newegg.com/p/3D5-000W-1ASB6,Velztorm,6936.48,,,
"Velztorm White Aciex Custom Built Gaming Desktop PC (Intel i9-14900K, GeForce RTX 5090, 64GB DDR5, 2TB PCIe SSD + 6TB HDD, RGB Fans, 360mm AIO, 1000W PSU, WiFi 6, Bluetooth 5.2, RJ-45, Win 11 Pro)",https://www.newegg.com/p/3D5-000W-1ADF5,Velztorm,7693.4,,,
"Velztorm Armix Custom Built Gaming Desktop PC (AMD Ryzen 9 7900X, GeForce RTX 5090, 32GB DDR5, 2TB PCIe SSD, RGB Fans, 240mm AIO, 1000W PSU, WiFi 6E, Bluetooth 5.3, RJ-45, 1 Display Port, Win 11 Pro)",https://www.newegg.com/p/3D5-000W-1ASB3,Velztorm,5799.25,,,
"Velztorm Armix Custom Built Gaming Desktop PC (AMD Ryzen 9 7900X, GeForce RTX 5090, 32GB DDR5, 2TB PCIe SSD + 2TB HDD, RGB Fans, 240mm AIO, 1000W PSU, WiFi 6E, Bluetooth 5.3, RJ-45, Win 11 Pro)",https://www.newegg.com/p/3D5-000W-1ASA4,Velztorm,5891.25,,,
"Velztorm Septex Custom Built Gaming Desktop PC (AMD Ryzen 7 7700X, GeForce RTX 5090, 32GB DDR5, 2TB PCIe SSD + 2TB HDD, RGB Fans, 360mm AIO, 1000W PSU, WiFi 6E, Bluetooth 5.2, RJ-45, Win 11 Pro)",https://www.newegg.com/p/3D5-000W-1AX18,Velztorm,5791.25,,,
"Velztorm Septex Custom Built Gaming Desktop PC (AMD Ryzen 7 7700X, GeForce RTX 5090, 64GB DDR5, 1TB PCIe SSD, RGB Fans, 360mm AIO, 1000W PSU, WiFi 6E, Bluetooth 5.2, RJ-45, 1 Display Port, Win 11 Pro)",https://www.newegg.com/p/3D5-000W-1AX16,Velztorm,7046.33,,,
"Velztorm Armix Custom Built Gaming Desktop PC (AMD Ryzen 9 7900X, GeForce RTX 5090, 32GB DDR5, 2TB PCIe SSD, RGB Fans, 240mm AIO, 1000W PSU, WiFi 6E, Bluetooth 5.3, RJ-45, 1 Display Port, Win 11 Home)",https://www.newegg.com/p/3D5-000W-1ASA3,Velztorm,5793.0,,,
"Velztorm Lux Lyte Custom Built Gaming Desktop PC (AMD Ryzen 9 - 5900X, GeForce RTX 5090, 32GB DDR4, 2TB PCIe SSD, 360mm AIO, 1000W PSU, WiFi 5, Bluetooth 5.0, RJ-45, 1 Display Port, HDMI, Win 11 Home)",https://www.newegg.com/p/3D5-000W-1AWS8,Velztorm,5743.0,,,
"Velztorm Armix Custom Built Gaming Desktop PC (AMD Ryzen 9 7900X, GeForce RTX 5090, 32GB DDR5, 2TB PCIe SSD + 2TB HDD, RGB Fans, 240mm AIO, 1000W PSU, WiFi 6E, Bluetooth 5.3, RJ-45, Win 11 Home)",https://www.newegg.com/p/3D5-000W-1ASB1,Velztorm,5885.0,,,
"Velztorm iCUE Certified White Armix Custom Built Gaming Desktop PC (AMD Ryzen 9 7900X, GeForce RTX 5090, 32GB DDR5, 2TB PCIe SSD + 2TB HDD, RGB Fans, 240mm AIO, 1000W PSU, WiFi 6E, Win 11 Home)",https://www.newegg.com/p/3D5-000W-1AY60,Velztorm,5835.0,,,
MSI MAG PANO M100R - AMD Ryzen 9-9900X 12 core 4.4GHz - Geforce RTX 5090 - 2TB NVMe SSD - 128GB DDR5(4X32GB) - 1200W - Windows 11 Liquid Cooled Gaming Desktop PC WiFi RGB,https://www.newegg.com/msi-gaming-desktop-pcs-geforce-rtx-5090-amd-ryzen-9-9900x-128gb-ddr5-2-tb-ssd-black/p/3D5-0073-00366,ArsenalPC,6420.0,,,Free Shipping
"Velztorm Altix Custom Built Gaming Desktop PC (AMD Ryzen 7 9700X, GeForce RTX 5090, 32GB DDR5, 2TB PCIe SSD, RGB Fans, 240mm AIO, 1000W PSU, WiFi 6E, Bluetooth 5.2, RJ-45, 1 Display Port, Win 11 Home)",https://www.newegg.com/p/3D5-000W-1ADG0,Velztorm,5643.0,,,
"Velztorm Septex Custom Built Gaming Desktop PC (AMD Ryzen 7 7700X, GeForce RTX 5090, 64GB DDR5, 1TB PCIe SSD, RGB Fans, 360mm AIO, 1000W PSU, WiFi 6E, Bluetooth 5.2, RJ-45, Win 11 Home)",https://www.newegg.com/p/3D5-000W-1AX17,Velztorm,7031.7,,,
"Velztorm Septex Custom Built Gaming Desktop PC (AMD Ryzen 7 7700X, GeForce RTX 5090, 32GB DDR5, 2TB PCIe SSD + 2TB HDD, RGB Fans, 360mm AIO, 1000W PSU, WiFi 6E, Bluetooth 5.2, RJ-45, Win 11 Home)",https://www.newegg.com/p/3D5-000W-1AX14,Velztorm,5785.0,,,
"Velztorm Armix Custom Built Gaming Desktop PC (AMD Ryzen 9 7900X, GeForce RTX 5090, 32GB DDR5, 2TB PCIe SSD + 1TB HDD, RGB Fans, 240mm AIO, 1000W PSU, WiFi 6E, Bluetooth 5.3, RJ-45, Win 11 Pro)",https://www.newegg.com/p/3D5-000W-1ASB7,Velztorm,5849.25,,,
"Velztorm Septex Custom Built Gaming Desktop PC (AMD Ryzen 7 7700X, GeForce RTX 5090, 64GB DDR5, 2TB PCIe SSD, RGB Fans, 360mm AIO, 1000W PSU, WiFi 6E, Bluetooth 5.2, RJ-45, Win 11 Home)",https://www.newegg.com/p/3D5-000W-1AX21,Velztorm,7184.78,,,
"Velztorm Septex Custom Built Gaming Desktop PC (AMD Ryzen 7 7700X, GeForce RTX 5090, 32GB DDR5, 2TB PCIe SSD, RGB Fans, 360mm AIO, 1000W PSU, WiFi 6E, Bluetooth 5.2, RJ-45, Win 11 Home)",https://www.newegg.com/p/3D5-000W-1AX03,Velztorm,5693.0,,,
"Velztorm Septex Custom Built Gaming Desktop PC (AMD Ryzen 7 7700X, GeForce RTX 5090, 64GB DDR5, 2TB PCIe SSD, RGB Fans, 360mm AIO, 1000W PSU, WiFi 6E, Bluetooth 5.2, RJ-45, 1 Display Port, Win 11 Pro)",https://www.newegg.com/p/3D5-000W-1AX20,Velztorm,7199.4,,,
ArsenalPC ASUS TUF GT302 - AMD Ryzen 7-9700X 8 core 3.8GHz - GeForce RTX 5090 - 2TB HDD + 2TB NVMe SSD - 64GB DDR5(2X32GB) - 1200W - Windows 11 Liquid Cooled Gaming PC,https://www.newegg.com/asus-gaming-desktop-pcs-geforce-rtx-5090-amd-ryzen-7-9700x-64gb-ddr5-2-tb-ssd-2tb-hdd-black/p/3D5-0073-00A05,ArsenalPC,5984.0,,,Free Shipping
CoolerMaster HAF 700 - Intel Core i7-14700KF 20 core 3.4GHz - Geforce RTX 5090 - 2TB HDD + 2TB NVMe SSD - 32GB DDR5(2X16GB) - 1200W - Windows 11 Liquid Cooled Gaming Desktop PC WiFi RGB,https://www.newegg.com/asus-gaming-desktop-pcs-geforce-rtx-5090-intel-core-i7-14700kf-32gb-ddr5-2-tb-ssd-2tb-hdd-black/p/3D5-0073-001X2,ArsenalPC,6006.0,,,Free Shipping
ArsenalPC ASUS TUF GT302 - AMD Ryzen 7-9800X3D 16 core 4.7GHz - GeForce RTX 5090 - 2TB HDD + 2TB NVMe SSD - 64GB DDR5(2X32GB) - 1200W - Windows 11 Liquid Cooled Gaming PC,https://www.newegg.com/asus-gaming-desktop-pcs-geforce-rtx-5090-amd-ryzen-7-9800x3d-64gb-ddr5-2-tb-ssd-2tb-hdd-black/p/3D5-0073-00A20,ArsenalPC,6226.0,,,Free Shipping
ArsenalPC MSI GUNGNIR 110R - AMD Ryzen 9-9900X3D 12 core 4.4GHz - GeForce RTX 5090 - 2TB HDD + 2TB NVMe SSD - 64GB DDR5(2X32GB) - 1200W - Windows 11 Liquid Cooled Gaming PC,https://www.newegg.com/msi-gaming-desktop-pcs-geforce-rtx-5090-amd-ryzen-9-9900x3d-64gb-ddr5-2-tb-ssd-2tb-hdd-black/p/3D5-0073-003K1,ArsenalPC,6204.0,,,Free Shipping
ArsenalPC MSI MAG PANO 120R PZ - Intel Core Ultra 7-265KF 20 core 5.4GHz - GeForce RTX 5090 - 2TB HDD + 2TB NVMe SSD - 128GB DDR5(4X32GB) - 1200W - Windows 11 Liquid Cooled Gaming PC,https://www.newegg.com/msi-gaming-desktop-pcs-geforce-rtx-5090-intel-core-ultra-7-265kf-128gb-ddr5-2-tb-ssd-2tb-hdd-black/p/3D5-0073-00472,ArsenalPC,6620.0,,,Free Shipping
ArsenalPC CoolerMaster TD500 Mesh - Intel Core Ultra 9-285K 24 core 5.7GHz - Geforce RTX 5090 - 2TB HDD + 4TB NVMe SSD - 128GB DDR5(4X32GB) - 1200W - Windows 11 Liquid Cooled Gaming PC,https://www.newegg.com/asus-gaming-desktop-pcs-geforce-rtx-5090-intel-core-ultra-9-285k-128gb-ddr5-4-tb-ssd-2tb-hdd-white/p/3D5-0073-000C4,ArsenalPC,6960.0,,,Free Shipping
"Velztorm Armix Custom Built Gaming Desktop PC (AMD Ryzen 9 7900X, GeForce RTX 5090, 32GB DDR5, 1TB PCIe SSD, RGB Fans, 240mm AIO, 1000W PSU, WiFi 6E, Bluetooth 5.3, RJ-45, 1 Display Port, Win 11 Home)",https://www.newegg.com/p/3D5-000W-1ASA8,Velztorm,5693.0,,,
"Velztorm Praetix 3D Desktop PC (AMD Ryzen 7 9800X3D, GeForce RTX 5090, 64GB DDR5, 2TB PCIe SSD + 6TB HDD, RGB Fans, 360mm AIO, 1000W PSU, WiFi 7, Bluetooth 5.4, RJ-45, HDMI, Win 11 Pro)",https://www.newegg.com/p/3D5-000W-1ADE6,Velztorm,7751.9,,,
ArsenalPC ASUS TUF GT302 - AMD Ryzen 9-9900X 12 core 4.4GHz - GeForce RTX 5090 - 2TB HDD + 4TB NVMe SSD - 64GB DDR5(2X32GB) - 1200W - Windows 11 Liquid Cooled Gaming PC,https://www.newegg.com/asus-gaming-desktop-pcs-geforce-rtx-5090-amd-ryzen-9-9900x-64gb-ddr5-4-tb-ssd-2tb-hdd-black/p/3D5-0073-00A53,ArsenalPC,6226.0,,,Free Shipping
ArsenalPC ASUS TUF GT302 - AMD Ryzen 9-9950X 16 core 4.3GHz - GeForce RTX 5090 - 2TB HDD + 2TB NVMe SSD - 64GB DDR5(2X32GB) - 1200W - Windows 11 Liquid Cooled Gaming PC,https://www.newegg.com/asus-gaming-desktop-pcs-geforce-rtx-5090-amd-ryzen-9-9950x-64gb-ddr5-2-tb-ssd-2tb-hdd-black/p/3D5-0073-00A31,ArsenalPC,6336.0,,,Free Shipping
CoolerMaster HAF 700 - AMD Ryzen 7-9700X 8 core 3.8GHz - Geforce RTX 5090 - 2TB HDD + 2TB NVMe SSD - 64GB DDR5(2X32GB) - 1200W - Windows 11 Liquid Cooled Gaming Desktop PC WiFi RGB,https://www.newegg.com/asus-gaming-desktop-pcs-geforce-rtx-5090-amd-ryzen-7-9700x-64gb-ddr5-2-tb-ssd-2tb-hdd-black/p/3D5-0073-002Y5,ArsenalPC,6204.0,,,Free Shipping
ArsenalPC ASUS TUF GT302 - AMD Ryzen 7-9800X3D 16 core 4.7GHz - GeForce RTX 5090 - 2TB HDD + 4TB NVMe SSD - 64GB DDR5(2X32GB) - 1200W - Windows 11 Liquid Cooled Gaming PC,https://www.newegg.com/asus-gaming-desktop-pcs-geforce-rtx-5090-amd-ryzen-7-9800x3d-64gb-ddr5-4-tb-ssd-2tb-hdd-black/p/3D5-0073-00A24,ArsenalPC,6160.0,,,Free Shipping
"Velztorm Armix Custom Built Gaming Desktop PC (AMD Ryzen 9 7900X, GeForce RTX 5090, 32GB DDR5, 2TB PCIe SSD + 1TB HDD, RGB Fans, 240mm AIO, 1000W PSU, WiFi 6E, Bluetooth 5.3, RJ-45, Win 11 Home)",https://www.newegg.com/p/3D5-000W-1ASA7,Velztorm,5843.0,,,
ArsenalPC ASUS TUF GT302 - AMD Ryzen 9-9900X 12 core 4.4GHz - GeForce RTX 5090 - 2TB HDD + 2TB NVMe SSD - 64GB DDR5(2X32GB) - 1200W - Windows 11 Liquid Cooled Gaming PC,https://www.newegg.com/asus-gaming-desktop-pcs-geforce-rtx-5090-amd-ryzen-9-9900x-64gb-ddr5-2-tb-ssd-2tb-hdd-black/p/3D5-0073-00A49,ArsenalPC,6072.0,,,Free Shipping
ArsenalPC ASUS TUF GT302 - AMD Ryzen 9-9900X 12 core 4.4GHz - GeForce RTX 5090 - 2TB HDD + 2TB NVMe SSD - 128GB DDR5(4X32GB) - 1200W - Windows 11 Liquid Cooled Gaming PC,https://www.newegg.com/asus-gaming-desktop-pcs-geforce-rtx-5090-amd-ryzen-9-9900x-128gb-ddr5-2-tb-ssd-2tb-hdd-black/p/3D5-0073-00A40,ArsenalPC,6468.0,,,Free Shipping
